	Time	Time (s)	Logger Temperature [�F]	External Voltage [V]	Channel01 [mV]	Channel02 [mV]	Channel03 [mV]	Channel04 [mV]	Channel05 [mV]	Channel06 [mV]	Channel07 [mV]	Channel08 [mV]	InlineAcc [g]	LateralAcc [g]	VerticalAcc [g]	RollRate [deg/s]	PitchRate [deg/s]	YawRate [deg/s]	ECU_RPM [rpm]	EX_TEMP_2 [�F]	EX_TEMP_1 [�F]	ECU_GEAR [gear]	ECU_WH_SP_FL [mph]	ECU_WH_SP_RL [mph]	ECU_WH_SP_RR [mph]	ECU_WH_SP_FR [mph]	ECU_ECT [�F]	ECU_EXH_T [�F]	ECU_OIL_T [�F]	ECU_GBOX_T [�F]	ECU_IAT [�F]	ECU_AIR_T [�F]	ECU_AMB_T [�F]	ECU_FUEL_T [�F]	ECU_OIL_P [bar]	BRK_PRESS_F [bar]	BRK_PRESS_R [bar]	ECU_FUEL_P [bar]	ECU_BOOST_AIM [bar]	ECU_BOOST_P [bar]	ECU_AMB_P [bar]	COOL_PRESS [bar]	STEER_PRESS [bar]	ECU_MAP [bar]	IGN_CY8_TRIM_KNK [deg]	ECU_IGN_TIME [deg]	ECU_EX_CM_P2 [deg]	ECU_IN_CM_P2 [deg]	ECU_EX_CM_P1 [deg]	ECU_IN_CM_AIM [deg]	ECU_IN_CM_P1 [deg]	ECU_EX_CM_AIM [deg]	ECU_FUEL_TIME [deg]	IGN_CY1_TRIM_KNK [deg]	IGN_CY2_TRIM_KNK [deg]	IGN_CY3_TRIM_KNK [deg]	IGN_CY4_TRIM_KNK [deg]	IGN_CY5_TRIM_KNK [deg]	IGN_CY6_TRIM_KNK [deg]	IGN_CY7_TRIM_KNK [deg]	ECU_THROTTLE [%]	ECU_PEDAL_POS [%]	FUEL_CLOSE_LOOP1 [%]	FUEL_CLOSE_LOOP2 [%]	ECU_IN_CM_D2 [%]	ECU_ENG_LOAD_AVG [%]	ECU_EX_CM_D1 [%]	ECU_EX_CM_D2 [%]	ECU_FUE_IJ_DY [%]	ECU_ENG_EFICY [%]	ECU_IN_CM_D1 [%]	ECU_CY1_KNK [%]	ECU_CY2_KNK [%]	ECU_CY3_KNK [%]	ECU_CY4_KNK [%]	ECU_CY5_KNK [%]	ECU_CY6_KNK [%]	ECU_CY8_KNK [%]	ECU_IGN_O_LV [%]	ECU_FUE_O_LV [%]	FUEL_COMPOSITION [%]	ECU_BOOST_DTY [%]	ECU_ENG_RUN [ms]	ENG_RUN_TIME_TOT [ms]	ECU_V_BATT [V]	ECU_FUEL [l]	ECU_FUEL_USED [l]	ECU_FUEL_LEV [l]	EXHAUST_LAMBDA_1 [lambda]	EXHAUST_LAMBDA [lambda]	EXHAUST_LAMBDA_2 [lambda]	ECU_FUEL_MIX [lambda]	ECU_ENGINE_LOAD [#]	ECU_GEAR_LV [#]	ECU_IGN_CUT_REQ [#]	ECU_IGN_TIME_ST [#]	LAUNCH_STATE [#]	ANTI_LAG_STATE [#]	ECU_FUE_O_CN [#]	ECU_IGN_O_CN [#]	ECU_CY7_KNK [#]	WARNING_FLAG1 []	WARNING_FLAG2 []	
		0.560	113.337	10.765	-33.525	-44.001	-43.454	-42.711	-44.346	-43.592	-44.002	-44.126	-0.002	0.046	-0.993	-0.292	-0.294	-0.778	0.000	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.868	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.000	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.176	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.580	113.337	10.772	-33.553	-43.784	-43.338	-42.923	-44.512	-43.634	-43.997	-44.190	-0.001	0.046	-0.989	-0.291	-0.280	-0.781	0.000	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.868	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.000	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	9.581	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.600	113.337	10.779	-33.533	-43.624	-43.288	-43.142	-44.661	-43.645	-43.862	-44.157	0.000	0.046	-0.986	-0.296	-0.261	-0.805	15.570	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.869	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.054	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	9.252	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.620	113.337	10.786	-33.420	-43.604	-43.379	-43.342	-44.756	-43.593	-43.486	-43.934	0.001	0.047	-0.984	-0.303	-0.243	-0.843	60.056	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.872	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.207	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	9.502	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.640	113.337	10.793	-33.308	-43.584	-43.471	-43.542	-44.851	-43.542	-43.110	-43.712	0.001	0.049	-0.983	-0.306	-0.236	-0.873	104.542	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.874	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.360	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	9.752	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.660	113.337	10.800	-33.287	-43.791	-43.532	-43.415	-44.933	-43.481	-42.954	-43.703	-0.000	0.050	-0.982	-0.303	-0.255	-0.874	149.028	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.877	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.513	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.002	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.680	113.337	10.808	-33.284	-44.049	-43.591	-43.220	-45.015	-43.416	-42.832	-43.733	-0.002	0.051	-0.980	-0.299	-0.298	-0.842	195.738	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.880	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.674	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.265	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.700	113.337	10.815	-33.324	-44.141	-43.584	-43.092	-45.031	-43.457	-42.826	-43.812	-0.003	0.053	-0.978	-0.297	-0.337	-0.806	223.192	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.882	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.785	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.440	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.720	113.337	10.822	-33.432	-44.003	-43.480	-43.048	-44.952	-43.653	-42.983	-43.967	-0.003	0.055	-0.976	-0.296	-0.355	-0.787	225.098	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.884	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.832	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.502	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.740	113.337	10.829	-33.539	-43.864	-43.376	-43.004	-44.874	-43.849	-43.141	-44.122	-0.003	0.055	-0.975	-0.296	-0.350	-0.792	227.004	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.886	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.878	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.564	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.760	113.337	10.835	-33.442	-43.795	-43.475	-43.122	-44.764	-43.726	-43.180	-44.178	-0.001	0.053	-0.975	-0.297	-0.317	-0.816	228.910	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.888	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.925	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.626	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.780	113.337	10.843	-33.316	-43.731	-43.602	-43.263	-44.646	-43.559	-43.207	-44.225	-0.001	0.050	-0.970	-0.298	-0.247	-0.840	230.911	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.890	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.974	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.691	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.800	113.337	10.850	-33.311	-43.769	-43.640	-43.473	-44.642	-43.611	-43.221	-44.154	-0.002	0.048	-0.961	-0.295	-0.165	-0.856	244.587	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.893	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	1.000	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.770	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.820	113.337	10.857	-33.448	-43.931	-43.576	-43.773	-44.771	-43.920	-43.218	-43.940	-0.003	0.049	-0.956	-0.291	-0.115	-0.866	272.647	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.897	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	1.000	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.870	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.840	113.337	10.864	-33.584	-44.092	-43.513	-44.073	-44.900	-44.228	-43.216	-43.726	-0.004	0.050	-0.958	-0.285	-0.116	-0.864	300.708	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.901	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	1.000	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	10.970	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.860	113.337	10.871	-33.682	-44.066	-43.497	-43.906	-44.744	-44.156	-43.056	-43.754	-0.003	0.051	-0.967	-0.282	-0.149	-0.853	330.172	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.904	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	1.000	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.075	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.880	113.337	10.878	-33.773	-44.033	-43.484	-43.725	-44.581	-44.069	-42.896	-43.793	-0.001	0.051	-0.976	-0.285	-0.187	-0.839	358.233	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.908	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.000	3276.700	-3276.700	3276.700	0.000	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	1.000	7.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.175	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.000	622.300	1.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.900	113.337	10.885	-33.821	-44.084	-43.366	-43.501	-44.469	-43.981	-42.859	-43.734	0.001	0.050	-0.983	-0.292	-0.228	-0.817	414.781	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.918	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.085	3276.700	-3276.700	3276.700	0.040	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	1.290	7.049	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.273	0.000	1.260	255.000	0.500	0.500	2.550	1.080	118.870	622.300	0.934	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.920	113.337	10.892	-33.824	-44.222	-43.143	-43.235	-44.406	-43.892	-42.945	-43.578	0.003	0.050	-0.988	-0.297	-0.268	-0.791	499.816	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.935	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.255	3276.700	-3276.700	3276.700	0.119	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	1.870	7.147	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.370	0.000	1.260	255.000	0.500	0.500	2.550	1.080	120.610	622.300	0.802	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.940	113.337	10.899	-33.833	-44.365	-42.922	-42.975	-44.356	-43.806	-43.044	-43.428	0.004	0.052	-0.991	-0.297	-0.303	-0.777	589.103	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.952	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.433	3276.700	-3276.700	3276.700	0.202	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	2.479	7.250	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.472	0.000	1.260	255.000	0.500	0.500	2.550	1.080	122.437	622.300	0.663	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.960	113.337	10.906	-33.931	-44.483	-42.984	-43.109	-44.608	-43.862	-43.299	-43.551	0.003	0.054	-0.993	-0.295	-0.349	-0.760	674.138	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.968	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.603	3276.700	-3276.700	3276.700	0.281	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	3.059	7.348	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.569	0.000	1.260	255.000	0.500	0.500	2.550	1.080	124.177	622.300	0.531	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		0.980	113.337	10.913	-34.028	-44.600	-43.047	-43.243	-44.859	-43.918	-43.554	-43.673	-0.000	0.056	-0.992	-0.296	-0.405	-0.719	759.173	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.984	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	10.773	3276.700	-3276.700	3276.700	0.360	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	3.639	7.446	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.666	0.000	1.260	255.000	0.500	0.500	2.550	1.080	125.917	622.300	0.399	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		1.000	113.337	10.933	-34.012	-44.474	-43.076	-43.283	-44.916	-43.948	-43.626	-43.759	-0.003	0.057	-0.991	-0.303	-0.443	-0.676	804.693	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	0.995	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	11.691	3276.700	-3276.700	3276.700	0.396	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	3.801	7.480	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.731	0.000	1.260	255.000	0.500	0.500	2.550	1.080	126.426	622.300	0.303	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		1.020	113.337	10.963	-33.903	-44.147	-43.077	-43.247	-44.815	-43.955	-43.549	-43.815	-0.003	0.057	-0.988	-0.312	-0.443	-0.655	817.883	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.001	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	13.221	3276.700	-3276.700	3276.700	0.397	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	3.621	7.462	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.769	0.000	1.260	255.000	0.500	0.500	2.550	1.080	125.928	622.300	0.235	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		1.040	113.337	10.995	-33.792	-43.825	-43.090	-43.222	-44.710	-43.966	-43.464	-43.853	-0.003	0.056	-0.982	-0.327	-0.383	-0.685	831.733	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.008	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	14.828	3276.700	-3276.700	3276.700	0.399	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	3.432	7.443	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.809	0.000	1.260	255.000	0.500	0.500	2.550	1.080	125.406	622.300	0.163	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		1.060	113.337	11.025	-33.711	-43.701	-43.209	-43.317	-44.621	-44.001	-43.354	-43.694	-0.002	0.054	-0.979	-0.339	-0.287	-0.768	844.923	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.014	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	16.358	3276.700	-3276.700	3276.700	0.400	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	3.252	7.425	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.847	0.000	1.260	255.000	0.500	0.500	2.550	1.080	124.908	622.300	0.095	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		1.080	113.337	11.055	-33.629	-43.578	-43.328	-43.412	-44.532	-44.036	-43.244	-43.535	-0.001	0.052	-0.980	-0.343	-0.218	-0.854	858.114	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.020	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	17.888	3276.700	-3276.700	3276.700	0.401	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	3.072	7.407	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.885	0.000	1.260	255.000	0.500	0.500	2.550	1.080	124.410	622.300	0.027	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
		1.100	113.337	11.085	-33.590	-43.640	-43.487	-43.367	-44.566	-43.941	-43.267	-43.628	-0.002	0.051	-0.984	-0.336	-0.200	-0.898	829.281	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.019	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.500	3276.700	-3276.700	3276.700	0.366	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	2.961	7.385	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	0.000	54719956.000	11.899	0.000	1.260	255.000	0.500	0.500	2.550	1.080	124.074	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	6.000	0.000	
